state,lccn,title,title_url_json,digitized_issue_count,first_digitized_issue,last_digitized_issue,place_of_publication_0,place_of_publication_1,place_of_publication_2,place_of_publication_3,place_of_publication_4,place_of_publication_5,place_of_publication_6,place_of_publication_7,place_of_publication_8,place_of_publication_9
Washington,sn87093044,The Kennewick courier-reporter. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093044.json,565,1939-01-05,1949-10-28,Washington--Benton--Kennewick,,,,,,,,,
Washington,sn87093042,The Kennewick courier-reporter. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093042.json,1264,1914-04-02,1938-07-28,Washington--Benton--Kennewick,,,,,,,,,
Washington,sn87093029,The Kennewick courier. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093029.json,413,1905-04-28,1914-03-27,Washington--Benton--Kennewick,,,,,,,,,
Washington,sn88085620,The labor journal. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085620.json,707,1909-01-07,1922-12-29,Washington--Snohomish--Everett,,,,,,,,,
Washington,sn87093039,The Leavenworth echo. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093039.json,986,1904-01-29,1922-12-29,Washington--Chelan--Leavenworth,,,,,,,,,
Washington,sn88085445,The Lynden tribune. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085445.json,611,1908-07-09,1922-12-28,Washington--Whatcom--Deming,Washington--Whatcom--Everson,Washington--Whatcom--Laurel,Washington--Whatcom--Lynden,Washington--Whatcom--Nooksack,Washington--Whatcom--Sumas,,,,
Washington,sn88085081,The Mason County journal. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085081.json,466,1889-05-17,1901-04-19,Washington--Mason--Shelton,,,,,,,,,
Washington,2019252177,Monthly news of the Department of Washington. [volume],https://chroniclingamerica.loc.gov/lccn/2019252177.json,38,1943-03-01,1946-06-01,Washington--King--Seattle,,,,,,,,,
Washington,sn88087034,The Nespelem tribune. [volume],https://chroniclingamerica.loc.gov/lccn/sn88087034.json,86,1934-08-08,1936-03-31,Washington--Okanogan--Nespelem,,,,,,,,,
Washington,sn87008085,The Newport miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn87008085.json,262,1907-11-09,1912-12-26,Idaho--Bonner--Old Town,Washington--Pend Oreille--Newport,,,,,,,,
Washington,sn84022795,The northern star. [volume],https://chroniclingamerica.loc.gov/lccn/sn84022795.json,147,1876-01-15,1879-05-03,Washington--Snohomish--Snohomish,,,,,,,,,
Washington,sn88085204,Northwest enterprise. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085204.json,191,1882-03-25,1886-03-13,Washington--Skagit--Anacortes,,,,,,,,,
Washington,sn87093377,The Northwest enterprise. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093377.json,1037,1931-01-01,1952-04-04,Washington--King--Seattle,,,,,,,,,
Washington,sn86071999,The Northwest times. [volume],https://chroniclingamerica.loc.gov/lccn/sn86071999.json,819,1947-01-01,1955-03-23,Washington--King--Seattle,,,,,,,,,
Washington,sn88085770,The Northwest worker. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085770.json,85,1915-07-01,1917-09-27,Washington--Snohomish--Everett,,,,,,,,,
Washington,sn88085350,Olympia tribune. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085350.json,344,1891-10-09,1892-12-29,Washington--Thurston--Olympia,,,,,,,,,
Washington,sn88085101,The Oroville weekly gazette. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085101.json,682,1909-01-01,1923-12-21,Washington--Okanogan--Oroville,,,,,,,,,
Washington,sn83025141,Pioneer and Democrat. [volume],https://chroniclingamerica.loc.gov/lccn/sn83025141.json,371,1854-02-04,1861-05-31,Washington--Thurston--Olympia,,,,,,,,,
Washington,sn96061106,Puget Sound Argus. [volume],https://chroniclingamerica.loc.gov/lccn/sn96061106.json,51,1882-05-26,1883-05-24,Washington--Jefferson--Port Townsend,,,,,,,,,
Washington,sn84022793,Puget Sound dispatch. [volume],https://chroniclingamerica.loc.gov/lccn/sn84022793.json,335,1871-12-04,1880-10-04,Washington--King--Seattle,,,,,,,,,
Washington,sn88085145,Puget Sound herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085145.json,303,1858-03-12,1864-11-07,Washington--Pierce--Steilacoom,,,,,,,,,
Washington,sn96061109,Puget Sound weekly Argus. [volume],https://chroniclingamerica.loc.gov/lccn/sn96061109.json,91,1888-01-26,1889-12-19,Washington--Jefferson--Port Townsend,,,,,,,,,
Washington,sn96061107,Puget Sound weekly Argus. [volume],https://chroniclingamerica.loc.gov/lccn/sn96061107.json,43,1883-05-31,1884-03-20,Washington--Jefferson--Port Townsend,,,,,,,,,
Washington,sn84022761,Puget Sound weekly Argus. [volume],https://chroniclingamerica.loc.gov/lccn/sn84022761.json,312,1876-01-01,1882-05-12,Washington--Jefferson--Port Townsend,,,,,,,,,
Washington,sn88085488,Pullman herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085488.json,1746,1888-11-03,1922-12-29,Washington--Whitman--Pullman,,,,,,,,,
Washington,2007252175,The ranch. [volume],https://chroniclingamerica.loc.gov/lccn/2007252175.json,62,1894-01-20,1894-08-18,Washington--Yakima--Yakima,,,,,,,,,
Washington,sn98047754,The ranch. [volume],https://chroniclingamerica.loc.gov/lccn/sn98047754.json,291,1902-09-01,1914-06-01,Washington--King--Kent,Washington--King--Seattle,,,,,,,,
Washington,2007252185,Ranche and range. [volume],https://chroniclingamerica.loc.gov/lccn/2007252185.json,420,1897-04-08,1902-08-21,Washington--King--Seattle,Washington--Spokane--Spokane,Washington--Yakima--Yakima,,,,,,,
Washington,2012252554,The reformer's dawn. [volume],https://chroniclingamerica.loc.gov/lccn/2012252554.json,3,1893-11-01,1894-01-01,Washington--Kittitas--Ellensburg,,,,,,,,,
Washington,sn87093448,The Republican. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093448.json,2,1896-08-22,1898-06-17,Washington--King--Seattle,,,,,,,,,
Washington,sn88085190,The San Juan islander. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085190.json,857,1898-02-24,1914-06-05,Washington--San Juan--Friday Harbor,,,,,,,,,
Washington,sn87093436,Scandinavian American. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093436.json,143,1945-01-01,1956-12-01,Washington--King--Seattle,,,,,,,,,
Washington,sn83045611,Seattle daily post-intelligencer. [volume],https://chroniclingamerica.loc.gov/lccn/sn83045611.json,1918,1882-04-05,1889-12-09,Washington--King--Seattle,,,,,,,,,
Washington,sn87093376,The Seattle enterprise. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093376.json,1,1921-05-14,1921-05-14,Washington--King--Seattle,,,,,,,,,
Washington,sn83045604,The Seattle post-intelligencer. [volume],https://chroniclingamerica.loc.gov/lccn/sn83045604.json,4581,1888-05-11,1900-12-31,Washington--King--Seattle,,,,,,,,,
Washington,sn84025811,The Seattle Republican. [volume],https://chroniclingamerica.loc.gov/lccn/sn84025811.json,690,1900-01-19,1913-05-02,Washington--King--Seattle,,,,,,,,,
Washington,sn87093407,The Seattle star. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093407.json,8077,1899-02-27,1925-12-09,Washington--King--Seattle,,,,,,,,,
Washington,sn88087163,Southwest Washington labor press. [volume],https://chroniclingamerica.loc.gov/lccn/sn88087163.json,231,1922-11-24,1927-04-22,Washington--Grays Harbor--Hoquiam,,,,,,,,,
Washington,sn86072021,Spokane Falls review. [volume],https://chroniclingamerica.loc.gov/lccn/sn86072021.json,249,1883-05-19,1890-12-25,Washington--Spokane--Spokane,Washington--Spokane--Spokane Falls,,,,,,,,
Washington,sn88085947,The Spokane press. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085947.json,2793,1902-11-07,1910-12-31,Washington--Spokane--Spokane,,,,,,,,,
Washington,sn88087129,The Spokane woman. [volume],https://chroniclingamerica.loc.gov/lccn/sn88087129.json,86,1926-09-23,1931-03-05,Washington--Spokane--Spokane,,,,,,,,,
Washington,sn88085187,The Tacoma times. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085187.json,4276,1903-12-21,1943-04-12,Washington--Pierce--Tacoma,,,,,,,,,
Washington,sn87093109,The Vancouver independent.,https://chroniclingamerica.loc.gov/lccn/sn87093109.json,383,1875-09-04,1884-03-27,Washington--Clark--Vancouver,,,,,,,,,
Washington,sn87093323,Vashon Island news-record. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093323.json,710,1919-12-18,1933-08-31,Washington--King--Vashon,,,,,,,,,
Washington,sn92038389,Vashon Island news. [volume],https://chroniclingamerica.loc.gov/lccn/sn92038389.json,16,1907-05-24,1915-06-17,Washington--King--Vashon,,,,,,,,,
Washington,sn92038390,The Vashon Island record. [volume],https://chroniclingamerica.loc.gov/lccn/sn92038390.json,161,1916-10-26,1919-12-11,Washington--King--Vashon,,,,,,,,,
Washington,2019252178,Veterans news. [volume],https://chroniclingamerica.loc.gov/lccn/2019252178.json,18,1946-07-01,1947-12-01,Washington--King--Seattle,,,,,,,,,
Washington,2019252176,The veterans' review. [volume],https://chroniclingamerica.loc.gov/lccn/2019252176.json,18,1936-01-01,1937-03-01,Washington--King--Seattle,,,,,,,,,
Washington,sn88085651,Victory worker. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085651.json,12,1942-06-01,1943-10-02,Washington--King--Seattle,,,,,,,,,
Washington,sn88085733,Voice of action. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085733.json,49,1934-04-24,1935-06-28,Washington--King--Seattle,,,,,,,,,
Washington,sn86072040,Walla Walla statesman. [volume],https://chroniclingamerica.loc.gov/lccn/sn86072040.json,651,1864-09-02,1884-02-23,Washington--Walla Walla--Walla Walla,,,,,,,,,
Washington,sn98047755,Washington farmer. [volume],https://chroniclingamerica.loc.gov/lccn/sn98047755.json,1,1914-06-15,1914-06-15,Washington--Spokane--Spokane,,,,,,,,,
Washington,sn83025142,Washington pioneer. [volume],https://chroniclingamerica.loc.gov/lccn/sn83025142.json,9,1853-12-03,1854-01-28,Washington--Thurston--Olympia,,,,,,,,,
Washington,sn88085769,The Washington socialist. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085769.json,42,1914-04-16,1915-06-24,Washington--Snohomish--Everett,,,,,,,,,
Washington,sn84022770,Washington standard. [volume],https://chroniclingamerica.loc.gov/lccn/sn84022770.json,3199,1860-11-17,1921-09-23,Washington--Thurston--Olympia,,,,,,,,,
Washington,sn87093057,Washington State journal and Adams County news. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093057.json,41,1906-10-24,1907-10-30,Washington--Adams--Ritzville,,,,,,,,,
Washington,sn87093055,Washington State journal. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093055.json,5,1907-11-06,1907-12-26,Washington--Adams--Ritzville,,,,,,,,,
Washington,sn84022799,Washington statesman. [volume],https://chroniclingamerica.loc.gov/lccn/sn84022799.json,137,1861-12-13,1864-08-26,Washington--Walla Walla--Walla Walla,,,,,,,,,
Washington,sn87093274,The weekly Argus. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093274.json,58,1870-12-29,1875-12-25,Washington--Jefferson--Port Townsend,,,,,,,,,
Washington,2012252559,The weekly dawn. [volume],https://chroniclingamerica.loc.gov/lccn/2012252559.json,23,1894-08-11,1895-01-12,Washington--Kittitas--Ellensburg,,,,,,,,,
Washington,sn96061108,Weekly Puget Sound Argus. [volume],https://chroniclingamerica.loc.gov/lccn/sn96061108.json,87,1885-12-24,1888-01-19,Washington--Jefferson--Port Townsend,,,,,,,,,
Washington,sn86072041,The Wenatchee daily world. [volume],https://chroniclingamerica.loc.gov/lccn/sn86072041.json,1503,1905-07-03,1910-12-31,Washington--Chelan--Wenatchee,,,,,,,,,
Washington,sn87093008,White Bluffs spokesman. [volume],https://chroniclingamerica.loc.gov/lccn/sn87093008.json,881,1915-12-10,1938-07-22,Washington--Benton--White Bluffs,,,,,,,,,
Washington,sn84025812,The world. [volume],https://chroniclingamerica.loc.gov/lccn/sn84025812.json,1,1899-01-04,1899-01-04,Washington--King--Seattle,,,,,,,,,
Washington,sn88085523,The Yakima herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn88085523.json,1227,1889-02-02,1912-10-02,Washington--Yakima--Yakima,,,,,,,,,
West Virginia,sn85059812,The advocate. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059812.json,287,1907-02-07,1912-11-14,West Virginia--Kanawha--Charleston,,,,,,,,,
West Virginia,sn84026772,The American union. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026772.json,5,1861-07-04,1861-07-11,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn86092124,American union. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092124.json,195,1855-06-30,1859-03-25,West Virginia--Monongalia--Morgantown,,,,,,,,,
West Virginia,sn86092333,Belington progressive. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092333.json,777,1912-05-16,1927-05-12,West Virginia--Barbour--Belington,,,,,,,,,
West Virginia,sn85059525,Berkeley and Jefferson intelligencer. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059525.json,273,1803-01-07,1808-12-30,Virginia--Berkeley--Martinsburg,West Virginia--Berkeley--Martinsburg,,,,,,,,
West Virginia,sn86092066,Bluefield evening leader. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092066.json,1298,1906-04-08,1910-12-31,West Virginia--Mercer--Bluefield,,,,,,,,,
West Virginia,sn85059591,The Calhoun chronicle. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059591.json,1249,1884-01-15,1923-12-27,West Virginia--Calhoun--Grantsville,,,,,,,,,
West Virginia,sn86092392,Ceredo advance. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092392.json,1131,1885-10-15,1915-11-17,West Virginia--Wayne--Ceredo,,,,,,,,,
West Virginia,sn84037807,Ceredo crescent. [volume],https://chroniclingamerica.loc.gov/lccn/sn84037807.json,14,1857-10-24,1860-10-20,Virginia--Wayne--Ceredo,West Virginia--Wayne--Ceredo,,,,,,,,
West Virginia,sn85059815,The Charleston advocate. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059815.json,2,1894-07-01,1895-01-01,West Virginia--Kanawha--Charleston,,,,,,,,,
West Virginia,sn84037844,The Clarksburg telegram. [volume],https://chroniclingamerica.loc.gov/lccn/sn84037844.json,880,1893-01-20,1912-12-26,West Virginia--Harrison--Clarksburg,,,,,,,,,
West Virginia,sn85059716,Cooper's Clarksburg register. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059716.json,358,1851-11-12,1858-11-19,West Virginia--Harrison--Clarksburg,,,,,,,,,
West Virginia,sn84026845,Daily intelligencer. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026845.json,1718,1859-11-12,1865-06-24,West Virginia--Ohio--Wheeling,,,,,,,,,
West Virginia,sn86092151,Daily new dominion. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092151.json,1928,1897-09-07,1903-12-31,West Virginia--Monongalia--Morgantown,,,,,,,,,
West Virginia,sn86092517,The daily register. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092517.json,329,1863-09-08,1864-12-16,West Virginia--Ohio--Wheeling,,,,,,,,,
West Virginia,sn85059715,The daily telegram. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059715.json,3611,1902-12-11,1916-12-30,West Virginia--Harrison--Clarksburg,,,,,,,,,
West Virginia,sn84026840,The democrat. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026840.json,309,1868-12-01,1874-12-28,West Virginia--Lewis--Weston,,,,,,,,,
West Virginia,sn86092515,Deutsche Zeitung. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092515.json,3,1906-07-03,1910-07-02,West Virginia--Ohio--Wheeling,,,,,,,,,
West Virginia,sn86092096,The Eleventh Ohio. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092096.json,1,1862-03-14,1862-03-14,West Virginia--Mason--Point Pleasant,,,,,,,,,
West Virginia,sn85059585,Evening journal. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059585.json,314,1907-11-01,1912-10-31,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn86092557,The Fairmont West Virginian.,https://chroniclingamerica.loc.gov/lccn/sn86092557.json,3070,1904-04-19,1914-12-08,West Virginia--Marion--Fairmont,,,,,,,,,
West Virginia,sn86092339,The family visitor. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092339.json,10,1860-01-20,1860-11-02,West Virginia--Taylor--Pruntytown,,,,,,,,,
West Virginia,2016270581,Flat Top monitor.,https://chroniclingamerica.loc.gov/lccn/2016270581.json,10,1891-02-05,1891-04-09,West Virginia--Mercer--Bramwell,,,,,,,,,
West Virginia,sn86092473,The freeman.,https://chroniclingamerica.loc.gov/lccn/sn86092473.json,127,1886-05-05,1888-12-19,West Virginia--Wood--Parkersburg,,,,,,,,,
West Virginia,sn85059651,The Greenbrier era. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059651.json,17,1854-01-14,1854-08-19,West Virginia--Greenbrier--Lewisburg,,,,,,,,,
West Virginia,sn84037217,Greenbrier independent. [volume],https://chroniclingamerica.loc.gov/lccn/sn84037217.json,397,1860-05-22,1922-12-29,West Virginia--Greenbrier--Lewisburg,,,,,,,,,
West Virginia,sn85059652,Greenbrier weekly era. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059652.json,7,1854-09-16,1861-05-25,West Virginia--Greenbrier--Lewisburg,,,,,,,,,
West Virginia,sn85059834,The guerilla. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059834.json,2,1862-09-29,1862-10-03,West Virginia--Kanawha--Charleston,,,,,,,,,
West Virginia,sn85059784,Harper's Ferry sentinel. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059784.json,1,1887-12-31,1887-12-31,West Virginia--Jefferson--Harpers Ferry,,,,,,,,,
West Virginia,sn85059785,Harper's Ferry times. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059785.json,3,1903-07-24,1903-11-27,West Virginia--Jefferson--Harpers Ferry,,,,,,,,,
West Virginia,sn84037834,Harpers-Ferry free press. [volume],https://chroniclingamerica.loc.gov/lccn/sn84037834.json,77,1821-08-07,1824-10-20,Virginia--Jefferson--Harper's Ferry,West Virginia--Jefferson--Harpers Ferry,,,,,,,,
West Virginia,2016270563,The Hinton Republican. [volume],https://chroniclingamerica.loc.gov/lccn/2016270563.json,9,1882-03-02,1882-12-28,West Virginia--Summers--Hinton,,,,,,,,,
West Virginia,sn84026801,Huntington advertiser. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026801.json,109,1874-01-15,1876-02-24,West Virginia--Cabell--Huntington,,,,,,,,,
West Virginia,sn85038296,The Huntington argus. [volume],https://chroniclingamerica.loc.gov/lccn/sn85038296.json,110,1872-05-25,1885-03-12,West Virginia--Cabell--Huntington,,,,,,,,,
West Virginia,sn84026809,Huntington independent. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026809.json,37,1873-04-24,1874-01-08,West Virginia--Cabell--Huntington,,,,,,,,,
West Virginia,sn85059862,Kanawha Valley star. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059862.json,193,1856-09-30,1861-07-02,West Virginia--Kanawha--Charleston,,,,,,,,,
West Virginia,sn86092243,The Kingwood chronicle. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092243.json,28,1861-01-26,1861-08-17,West Virginia--Preston--Kingwood,,,,,,,,,
West Virginia,sn85059623,The knapsack. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059623.json,7,1863-09-03,1863-11-05,West Virginia--Fayette--Gauley Bridge,,,,,,,,,
West Virginia,sn85059855,The labor argus. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059855.json,264,1906-05-24,1911-12-28,West Virginia--Kanawha--Charleston,,,,,,,,,
West Virginia,sn85059803,The ladies' garland. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059803.json,311,1824-02-14,1828-06-07,West Virginia--Jefferson--Harpers Ferry,,,,,,,,,
West Virginia,sn86092009,The Logan County banner. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092009.json,200,1889-03-07,1896-06-03,West Virginia--Logan--Logan,,,,,,,,,
West Virginia,sn85059532,Martinsburg daily gazette. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059532.json,112,1887-03-21,1887-07-30,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn85059526,Martinsburg gazette and public advertiser. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059526.json,411,1826-01-05,1833-10-10,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn97066538,Martinsburg gazette.,https://chroniclingamerica.loc.gov/lccn/sn97066538.json,13,1886-10-30,1887-03-04,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn84038468,Martinsburg gazette. [volume],https://chroniclingamerica.loc.gov/lccn/sn84038468.json,956,1833-10-17,1855-03-07,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn85059533,Martinsburg herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059533.json,1638,1881-11-26,1918-12-28,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn84038206,Martinsburg independent. [volume],https://chroniclingamerica.loc.gov/lccn/sn84038206.json,1123,1875-04-03,1899-12-23,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn85059587,Martinsburg journal. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059587.json,232,1921-04-01,1922-09-30,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn85059542,Martinsburg statesman-democrat. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059542.json,371,1906-09-21,1913-12-26,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn84026843,Martinsburg statesman. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026843.json,137,1904-01-01,1906-09-14,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn85059586,Martinsburg W Va evening journal. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059586.json,771,1916-02-01,1920-04-30,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn84026810,Martinsburg weekly independent. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026810.json,64,1874-01-03,1875-03-27,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn84038455,Martinsburgh gazette. [volume],https://chroniclingamerica.loc.gov/lccn/sn84038455.json,327,1810-07-27,1825-12-29,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,2016270576,McDowell progress.,https://chroniclingamerica.loc.gov/lccn/2016270576.json,11,1891-01-17,1891-03-28,West Virginia--McDowell--Elkhorn,,,,,,,,,
West Virginia,sn86092050,The McDowell times. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092050.json,534,1913-05-09,1941-11-28,West Virginia--McDowell--Keystone,,,,,,,,,
West Virginia,sn86092163,Monongalia mirror. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092163.json,167,1852-01-03,1855-06-23,West Virginia--Monongalia--Morgantown,,,,,,,,,
West Virginia,sn86092176,The Morgantown monitor. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092176.json,31,1863-02-14,1864-02-13,West Virginia--Monongalia--Morgantown,,,,,,,,,
West Virginia,sn86092182,The new dominion. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092182.json,1289,1877-04-07,1904-04-06,West Virginia--Monongalia--Morgantown,,,,,,,,,
West Virginia,sn84026851,The New era. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026851.json,104,1865-09-14,1867-09-05,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn85059727,The Ohio twenty-second. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059727.json,1,1861-07-12,1861-07-12,West Virginia--Harrison--Clarksburg,,,,,,,,,
West Virginia,sn85059519,The old flag. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059519.json,2,1869-04-07,1869-12-02,West Virginia--Barbour--Philippi,,,,,,,,,
West Virginia,2016270588,The Parkersburg press.,https://chroniclingamerica.loc.gov/lccn/2016270588.json,9,1886-12-02,1887-02-11,West Virginia--Wood--Parkersburg,,,,,,,,,
West Virginia,sn83025146,Pioneer press. [volume],https://chroniclingamerica.loc.gov/lccn/sn83025146.json,328,1884-09-01,1917-09-22,West Virginia--Berkeley--Martinsburg,,,,,,,,,
West Virginia,sn86092106,The Point Pleasant register. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092106.json,88,1909-04-07,1910-12-28,West Virginia--Mason--Point Pleasant,,,,,,,,,
West Virginia,sn84038410,"The Potowmac guardian, and Berkeley advertiser. [volume]",https://chroniclingamerica.loc.gov/lccn/sn84038410.json,70,1791-06-27,1797-12-28,West Virginia--Berkeley--Martinsburg,West Virginia--Jefferson--Shepherdstown,,,,,,,,
West Virginia,sn86092086,The Progressive West Virginian. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092086.json,65,1911-06-08,1913-01-02,West Virginia--Mingo--Williamson,,,,,,,,,
West Virginia,sn86092310,La sentinella del West Virginia. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092310.json,53,1911-02-18,1912-05-11,West Virginia--Tucker--Thomas,,,,,,,,,
West Virginia,sn84026824,Shepherdstown register. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026824.json,3354,1849-12-04,1922-12-21,West Virginia--Jefferson--Shepherdstown,,,,,,,,,
West Virginia,sn86092356,Sistersville daily oil review. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092356.json,909,1902-08-06,1905-04-29,West Virginia--Tyler--Sistersville,,,,,,,,,
West Virginia,sn86092357,Sistersville daily review. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092357.json,51,1905-05-01,1905-06-30,West Virginia--Tyler--Sistersville,,,,,,,,,
West Virginia,sn86092351,Sistersville oil review. [volume],https://chroniclingamerica.loc.gov/lccn/sn86092351.json,45,1898-01-12,1898-12-28,West Virginia--Tyler--Sistersville,,,,,,,,,
West Virginia,sn85059765,The Socialist and labor star. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059765.json,82,1912-05-31,1915-01-01,West Virginia--Cabell--Huntington,,,,,,,,,
West Virginia,sn84026826,South Branch intelligencer. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026826.json,1596,1834-06-28,1896-12-24,West Virginia--Hampshire--Romney,,,,,,,,,
West Virginia,sn84026788,Spirit of Jefferson. [volume],https://chroniclingamerica.loc.gov/lccn/sn84026788.json,3116,1844-09-27,1926-12-22,West Virginia--Jefferson--Charles Town,,,,,,,,,
West Virginia,sn85059861,Star of the Kanawha Valley. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059861.json,72,1855-01-01,1856-09-03,West Virginia--Putnam--Buffalo,,,,,,,,,
West Virginia,sn85059732,The Sunday telegram. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059732.json,110,1914-11-29,1916-12-31,West Virginia--Harrison--Clarksburg,,,,,,,,,
West Virginia,sn85059867,The temperance star. [volume],https://chroniclingamerica.loc.gov/lccn/sn85059867.json,1,1874-11-30,1874-11-30,West Virginia--Kanawha--Charleston,,,,,,,,,
West Virginia,sn2007060551,The University daily. [volume],https://chroniclingamerica.loc.gov/lccn/sn2007060551.json,46,1880-06-05,1898-06-06,West Virginia--Monongalia--Morgantown,,,,,,,,,
West Virginia,sn84024746,Virginia free press & farmers' repository. [volume],https://chroniclingamerica.loc.gov/lccn/sn84024746.json,132,1830-01-06,1832-07-12,West Virginia--Jefferson--Charles Town,,,,,,,,,
West Virginia,sn84026784,Virginia free press.,https://chroniclingamerica.loc.gov/lccn/sn84026784.json,3218,1832-07-19,1915-12-23,West Virginia--Jefferson--Charles Town,,,,,,,,,
